Entity,Code,Date,Total confirmed cases (cases)
Japan,JPN,20200317,824
Japan,JPN,20200318,829
Japan,JPN,20200319,873
Japan,JPN,20200320,950
Japan,JPN,20200321,1007
Japan,JPN,20200322,1046
Japan,JPN,20200323,1089
Japan,JPN,20200324,1128
Japan,JPN,20200325,1193
Japan,JPN,20200326,1268
Japan,JPN,20200327,1364
Japan,JPN,20200328,1499
Japan,JPN,20200329,1693
Japan,JPN,20200330,1866
Japan,JPN,20200331,1953
Japan,JPN,20200401,1953
Japan,JPN,20200402,2178
Japan,JPN,20200403,2617
Japan,JPN,20200404,2935
Japan,JPN,20200405,3271
Japan,JPN,20200406,3654
Japan,JPN,20200407,3817
Japan,JPN,20200408,3906
Japan,JPN,20200409,4257
Japan,JPN,20200410,4667
Japan,JPN,20200411,5347
Japan,JPN,20200412,6748
Jersey,JEY,20200320,5
Jersey,JEY,20200321,12
Jersey,JEY,20200322,12
Jersey,JEY,20200323,15
Jersey,JEY,20200324,18
Jersey,JEY,20200325,18
Jersey,JEY,20200326,18
Jersey,JEY,20200327,32
Jersey,JEY,20200328,52
Jersey,JEY,20200329,61
Jersey,JEY,20200330,63
Jersey,JEY,20200331,63
Jersey,JEY,20200401,81
Jersey,JEY,20200402,81
Jersey,JEY,20200403,81
Jersey,JEY,20200404,118
Jersey,JEY,20200405,123
Jersey,JEY,20200406,155
Jersey,JEY,20200407,169
Jersey,JEY,20200408,170
Jersey,JEY,20200409,170
Jersey,JEY,20200410,183
Jersey,JEY,20200411,198
Jersey,JEY,20200412,198
Jordan,JOR,20200303,1
Jordan,JOR,20200308,1
Jordan,JOR,20200315,1
Jordan,JOR,20200316,15
Jordan,JOR,20200317,16
Jordan,JOR,20200318,35
Jordan,JOR,20200319,52
Jordan,JOR,20200320,56
Jordan,JOR,20200321,69
Jordan,JOR,20200322,84
Jordan,JOR,20200323,99
Jordan,JOR,20200324,112
Jordan,JOR,20200325,127
Jordan,JOR,20200326,153
Jordan,JOR,20200327,172
Jordan,JOR,20200328,212
Jordan,JOR,20200329,235
Jordan,JOR,20200330,259
Jordan,JOR,20200331,268
Jordan,JOR,20200401,274
Jordan,JOR,20200402,278
Jordan,JOR,20200403,299
Jordan,JOR,20200404,299
Jordan,JOR,20200405,323
Jordan,JOR,20200406,345
Jordan,JOR,20200407,349
Jordan,JOR,20200408,349
Jordan,JOR,20200409,358
Jordan,JOR,20200410,372
Jordan,JOR,20200411,372
Jordan,JOR,20200412,381
Kazakhstan,KAZ,20200315,6
Kazakhstan,KAZ,20200316,9
Kazakhstan,KAZ,20200317,11
Kazakhstan,KAZ,20200318,33
Kazakhstan,KAZ,20200319,37
Kazakhstan,KAZ,20200320,49
Kazakhstan,KAZ,20200321,53
Kazakhstan,KAZ,20200322,56
Kazakhstan,KAZ,20200323,60
Kazakhstan,KAZ,20200324,62
Kazakhstan,KAZ,20200325,79
Kazakhstan,KAZ,20200326,88
Kazakhstan,KAZ,20200327,120
Kazakhstan,KAZ,20200328,193
Kazakhstan,KAZ,20200329,229
Kazakhstan,KAZ,20200330,284
Kazakhstan,KAZ,20200331,325
Kazakhstan,KAZ,20200401,340
Kazakhstan,KAZ,20200402,348
Kazakhstan,KAZ,20200403,386
Kazakhstan,KAZ,20200404,460
Kazakhstan,KAZ,20200405,460
Kazakhstan,KAZ,20200406,531
Kazakhstan,KAZ,20200407,670
Kazakhstan,KAZ,20200408,704
Kazakhstan,KAZ,20200409,759
Kazakhstan,KAZ,20200410,802
Kazakhstan,KAZ,20200411,840
Kazakhstan,KAZ,20200412,880
Kenya,KEN,20200314,1
Kenya,KEN,20200315,1
Kenya,KEN,20200316,3
Kenya,KEN,20200317,3
Kenya,KEN,20200318,4
Kenya,KEN,20200319,7
Kenya,KEN,20200320,7
Kenya,KEN,20200321,7
Kenya,KEN,20200322,7
Kenya,KEN,20200323,15
Kenya,KEN,20200324,16
Kenya,KEN,20200325,25
Kenya,KEN,20200326,25
Kenya,KEN,20200327,31
Kenya,KEN,20200328,31
Kenya,KEN,20200329,38
Kenya,KEN,20200330,42
Kenya,KEN,20200331,50
Kenya,KEN,20200401,59
Kenya,KEN,20200402,81
Kenya,KEN,20200403,110
Kenya,KEN,20200404,122
Kenya,KEN,20200405,126
Kenya,KEN,20200406,142
Kenya,KEN,20200407,158
Kenya,KEN,20200408,172
Kenya,KEN,20200409,179
Kenya,KEN,20200410,184
Kenya,KEN,20200411,189
Kenya,KEN,20200412,191
Kosovo,OWID_KOS,20200316,2
Kosovo,OWID_KOS,20200317,2
Kosovo,OWID_KOS,20200318,19
Kosovo,OWID_KOS,20200319,19
Kosovo,OWID_KOS,20200320,21
Kosovo,OWID_KOS,20200321,24
Kosovo,OWID_KOS,20200322,24
Kosovo,OWID_KOS,20200323,31
Kosovo,OWID_KOS,20200324,61
Kosovo,OWID_KOS,20200325,63
Kosovo,OWID_KOS,20200326,71
Kosovo,OWID_KOS,20200327,79
Kosovo,OWID_KOS,20200328,86
Kosovo,OWID_KOS,20200329,88
Kosovo,OWID_KOS,20200330,91
Kosovo,OWID_KOS,20200331,106
Kosovo,OWID_KOS,20200401,112
Kosovo,OWID_KOS,20200402,112
Kosovo,OWID_KOS,20200403,125
Kosovo,OWID_KOS,20200404,126
Kosovo,OWID_KOS,20200405,132
Kosovo,OWID_KOS,20200406,140
Kosovo,OWID_KOS,20200407,145
Kosovo,OWID_KOS,20200408,184
Kosovo,OWID_KOS,20200409,184
Kosovo,OWID_KOS,20200410,227
Kosovo,OWID_KOS,20200411,250
Kosovo,OWID_KOS,20200412,283
Kuwait,KWT,20191231,0
Kuwait,KWT,20200101,0
Kuwait,KWT,20200102,0
Kuwait,KWT,20200103,0
Kuwait,KWT,20200104,0
Kuwait,KWT,20200105,0
Kuwait,KWT,20200106,0
Kuwait,KWT,20200107,0
Kuwait,KWT,20200108,0
Kuwait,KWT,20200109,0
Kuwait,KWT,20200110,0
Kuwait,KWT,20200111,0
Kuwait,KWT,20200112,0
Kuwait,KWT,20200113,0
Kuwait,KWT,20200114,0
Kuwait,KWT,20200115,0
Kuwait,KWT,20200116,0
Kuwait,KWT,20200117,0
Kuwait,KWT,20200118,0
Kuwait,KWT,20200119,0
Kuwait,KWT,20200120,0
Kuwait,KWT,20200121,0
Kuwait,KWT,20200122,0
Kuwait,KWT,20200123,0
Kuwait,KWT,20200124,0
Kuwait,KWT,20200125,0
Kuwait,KWT,20200126,0
Kuwait,KWT,20200127,0
Kuwait,KWT,20200128,0
Kuwait,KWT,20200129,0
Kuwait,KWT,20200130,0
Kuwait,KWT,20200131,0
Kuwait,KWT,20200201,0
Kuwait,KWT,20200202,0
Kuwait,KWT,20200203,0
Kuwait,KWT,20200204,0
Kuwait,KWT,20200205,0
Kuwait,KWT,20200206,0
Kuwait,KWT,20200207,0
Kuwait,KWT,20200208,0
Kuwait,KWT,20200209,0
Kuwait,KWT,20200210,0
Kuwait,KWT,20200211,0
Kuwait,KWT,20200212,0
Kuwait,KWT,20200213,0
Kuwait,KWT,20200214,0
Kuwait,KWT,20200215,0
Kuwait,KWT,20200216,0
Kuwait,KWT,20200217,0
Kuwait,KWT,20200218,0
Kuwait,KWT,20200219,0
Kuwait,KWT,20200220,0
Kuwait,KWT,20200221,0
Kuwait,KWT,20200222,0
Kuwait,KWT,20200223,0
Kuwait,KWT,20200224,3
Kuwait,KWT,20200225,5
Kuwait,KWT,20200226,11
Kuwait,KWT,20200227,26
Kuwait,KWT,20200228,43
Kuwait,KWT,20200229,45
Kuwait,KWT,20200301,45
Kuwait,KWT,20200302,46
Kuwait,KWT,20200303,56
Kuwait,KWT,20200306,58
Kuwait,KWT,20200308,61
Kuwait,KWT,20200309,64
Kuwait,KWT,20200310,65
Kuwait,KWT,20200311,69
Kuwait,KWT,20200312,72
Kuwait,KWT,20200313,80
Kuwait,KWT,20200314,100
Kuwait,KWT,20200315,104
Kuwait,KWT,20200316,112
Kuwait,KWT,20200317,123
Kuwait,KWT,20200318,130
Kuwait,KWT,20200319,142
Kuwait,KWT,20200320,148
Kuwait,KWT,20200321,159
Kuwait,KWT,20200322,176
Kuwait,KWT,20200323,188
Kuwait,KWT,20200324,189
Kuwait,KWT,20200325,191
Kuwait,KWT,20200326,195
Kuwait,KWT,20200327,208
Kuwait,KWT,20200328,225
Kuwait,KWT,20200329,235
Kuwait,KWT,20200330,255
Kuwait,KWT,20200331,266
Kuwait,KWT,20200401,289
Kuwait,KWT,20200402,317
Kuwait,KWT,20200403,342
Kuwait,KWT,20200404,342
Kuwait,KWT,20200405,479
Kuwait,KWT,20200406,556
Kuwait,KWT,20200407,665
Kuwait,KWT,20200408,743
Kuwait,KWT,20200409,855
Kuwait,KWT,20200410,910
Kuwait,KWT,20200411,993
Kuwait,KWT,20200412,1154
Kyrgyzstan,KGZ,20200319,3
Kyrgyzstan,KGZ,20200320,6
Kyrgyzstan,KGZ,20200321,6
Kyrgyzstan,KGZ,20200322,14
Kyrgyzstan,KGZ,20200323,14
Kyrgyzstan,KGZ,20200324,16
Kyrgyzstan,KGZ,20200325,42
Kyrgyzstan,KGZ,20200326,44
Kyrgyzstan,KGZ,20200327,44
Kyrgyzstan,KGZ,20200328,58
Kyrgyzstan,KGZ,20200329,84
Kyrgyzstan,KGZ,20200330,84
Kyrgyzstan,KGZ,20200331,84
Kyrgyzstan,KGZ,20200401,107
Kyrgyzstan,KGZ,20200402,112
Kyrgyzstan,KGZ,20200403,125
Kyrgyzstan,KGZ,20200404,144
Kyrgyzstan,KGZ,20200405,144
Kyrgyzstan,KGZ,20200406,216
Kyrgyzstan,KGZ,20200407,228
Kyrgyzstan,KGZ,20200408,270
Kyrgyzstan,KGZ,20200409,280
Kyrgyzstan,KGZ,20200410,298
Kyrgyzstan,KGZ,20200411,339
Kyrgyzstan,KGZ,20200412,377
Laos,LAO,20200325,2
Laos,LAO,20200326,2
Laos,LAO,20200327,6
Laos,LAO,20200328,6
Laos,LAO,20200329,6
Laos,LAO,20200330,6
Laos,LAO,20200331,9
Laos,LAO,20200401,9
Laos,LAO,20200402,10
Laos,LAO,20200403,10
Laos,LAO,20200404,10
Laos,LAO,20200405,10
Laos,LAO,20200406,11
Laos,LAO,20200407,12
Laos,LAO,20200408,12
Laos,LAO,20200409,15
Laos,LAO,20200410,16
Laos,LAO,20200411,16
Laos,LAO,20200412,18
Latvia,LVA,20200303,1
Latvia,LVA,20200308,2
Latvia,LVA,20200309,3
Latvia,LVA,20200310,6
Latvia,LVA,20200311,8
Latvia,LVA,20200312,10
Latvia,LVA,20200313,16
Latvia,LVA,20200314,19
Latvia,LVA,20200315,26
Latvia,LVA,20200316,31
Latvia,LVA,20200317,36
Latvia,LVA,20200318,61
Latvia,LVA,20200319,71
Latvia,LVA,20200320,86
Latvia,LVA,20200321,111
Latvia,LVA,20200322,124
Latvia,LVA,20200323,139
Latvia,LVA,20200324,180
Latvia,LVA,20200325,197
Latvia,LVA,20200326,221
Latvia,LVA,20200327,244
Latvia,LVA,20200328,280
Latvia,LVA,20200329,305
Latvia,LVA,20200330,376
Latvia,LVA,20200331,376
Latvia,LVA,20200401,398
Latvia,LVA,20200402,446
Latvia,LVA,20200403,458
Latvia,LVA,20200404,493
Latvia,LVA,20200405,509
Latvia,LVA,20200406,533
Latvia,LVA,20200407,542
Latvia,LVA,20200408,548
Latvia,LVA,20200409,577
Latvia,LVA,20200410,589
Latvia,LVA,20200411,612
Latvia,LVA,20200412,630
Lebanon,LBN,20191231,0
Lebanon,LBN,20200101,0
Lebanon,LBN,20200102,0
Lebanon,LBN,20200103,0
Lebanon,LBN,20200104,0
Lebanon,LBN,20200105,0
Lebanon,LBN,20200106,0
Lebanon,LBN,20200107,0
Lebanon,LBN,20200108,0
Lebanon,LBN,20200109,0
Lebanon,LBN,20200110,0
Lebanon,LBN,20200111,0
Lebanon,LBN,20200112,0
Lebanon,LBN,20200113,0
Lebanon,LBN,20200114,0
Lebanon,LBN,20200115,0
Lebanon,LBN,20200116,0
Lebanon,LBN,20200117,0
Lebanon,LBN,20200118,0
Lebanon,LBN,20200119,0
Lebanon,LBN,20200120,0
Lebanon,LBN,20200121,0
Lebanon,LBN,20200122,0
Lebanon,LBN,20200123,0
Lebanon,LBN,20200124,0
Lebanon,LBN,20200125,0
Lebanon,LBN,20200126,0
Lebanon,LBN,20200127,0
Lebanon,LBN,20200128,0
Lebanon,LBN,20200129,0
Lebanon,LBN,20200130,0
Lebanon,LBN,20200131,0
Lebanon,LBN,20200201,0
Lebanon,LBN,20200202,0
Lebanon,LBN,20200203,0
Lebanon,LBN,20200204,0
Lebanon,LBN,20200205,0
Lebanon,LBN,20200206,0
Lebanon,LBN,20200207,0
Lebanon,LBN,20200208,0
Lebanon,LBN,20200209,0
Lebanon,LBN,20200210,0
Lebanon,LBN,20200211,0
Lebanon,LBN,20200212,0
Lebanon,LBN,20200213,0
Lebanon,LBN,20200214,0
Lebanon,LBN,20200215,0
Lebanon,LBN,20200216,0
Lebanon,LBN,20200217,0
Lebanon,LBN,20200218,0
Lebanon,LBN,20200219,0
Lebanon,LBN,20200220,0
Lebanon,LBN,20200221,0
Lebanon,LBN,20200222,1
Lebanon,LBN,20200223,1
Lebanon,LBN,20200224,1
Lebanon,LBN,20200225,1
Lebanon,LBN,20200226,1
Lebanon,LBN,20200227,2
Lebanon,LBN,20200228,3
Lebanon,LBN,20200229,3
Lebanon,LBN,20200301,4
Lebanon,LBN,20200302,10
Lebanon,LBN,20200303,13
Lebanon,LBN,20200306,16
Lebanon,LBN,20200307,22
Lebanon,LBN,20200309,32
Lebanon,LBN,20200310,41
Lebanon,LBN,20200311,41
Lebanon,LBN,20200312,61
Lebanon,LBN,20200313,66
Lebanon,LBN,20200315,93
Lebanon,LBN,20200316,99
Lebanon,LBN,20200317,120
Lebanon,LBN,20200318,120
Lebanon,LBN,20200319,133
Lebanon,LBN,20200320,149
Lebanon,LBN,20200321,163
Lebanon,LBN,20200322,230
Lebanon,LBN,20200323,248
Lebanon,LBN,20200324,267
Lebanon,LBN,20200325,304
Lebanon,LBN,20200326,333
Lebanon,LBN,20200327,368
Lebanon,LBN,20200328,391
Lebanon,LBN,20200329,412
Lebanon,LBN,20200330,438
Lebanon,LBN,20200331,446
Lebanon,LBN,20200401,463
Lebanon,LBN,20200402,479
Lebanon,LBN,20200403,494
Lebanon,LBN,20200404,494
Lebanon,LBN,20200405,520
Lebanon,LBN,20200406,527
Lebanon,LBN,20200407,541
Lebanon,LBN,20200408,548
Lebanon,LBN,20200409,575
Lebanon,LBN,20200410,582
Lebanon,LBN,20200411,609
Lebanon,LBN,20200412,619
Liberia,LBR,20200317,1
Liberia,LBR,20200318,2
Liberia,LBR,20200319,2
Liberia,LBR,20200320,2
Liberia,LBR,20200321,2
Liberia,LBR,20200322,3
Liberia,LBR,20200323,3
Liberia,LBR,20200324,3
Liberia,LBR,20200325,3
Liberia,LBR,20200326,3
Liberia,LBR,20200327,3
Liberia,LBR,20200328,3
Liberia,LBR,20200329,3
Liberia,LBR,20200330,3
Liberia,LBR,20200331,3
Liberia,LBR,20200401,3
Liberia,LBR,20200402,6
Liberia,LBR,20200403,6
Liberia,LBR,20200404,7
Liberia,LBR,20200405,10
Liberia,LBR,20200406,13
Liberia,LBR,20200407,14
Liberia,LBR,20200408,14
Liberia,LBR,20200409,31
Liberia,LBR,20200410,31
Liberia,LBR,20200411,37
Liberia,LBR,20200412,48
Libya,LBY,20200325,1
Libya,LBY,20200326,1
Libya,LBY,20200327,1
Libya,LBY,20200328,1
Libya,LBY,20200329,1
Libya,LBY,20200330,8
Libya,LBY,20200331,8
Libya,LBY,20200401,10
Libya,LBY,20200402,10
Libya,LBY,20200403,11
Libya,LBY,20200404,11
Libya,LBY,20200405,18
Libya,LBY,20200406,18
Libya,LBY,20200407,18
Libya,LBY,20200408,19
Libya,LBY,20200409,21
Libya,LBY,20200410,24
Libya,LBY,20200411,24
Libya,LBY,20200412,25
Liechtenstein,LIE,20200305,1
Liechtenstein,LIE,20200312,3
Liechtenstein,LIE,20200313,4
Liechtenstein,LIE,20200314,4
Liechtenstein,LIE,20200315,4
Liechtenstein,LIE,20200316,7
Liechtenstein,LIE,20200317,7
Liechtenstein,LIE,20200318,7
Liechtenstein,LIE,20200319,25
Liechtenstein,LIE,20200320,25
Liechtenstein,LIE,20200321,34
Liechtenstein,LIE,20200322,36
Liechtenstein,LIE,20200323,46
Liechtenstein,LIE,20200324,46
Liechtenstein,LIE,20200325,47
Liechtenstein,LIE,20200326,51
Liechtenstein,LIE,20200327,56
Liechtenstein,LIE,20200328,60
Liechtenstein,LIE,20200329,61
Liechtenstein,LIE,20200330,62
Liechtenstein,LIE,20200331,64
Liechtenstein,LIE,20200401,68
Liechtenstein,LIE,20200402,72
Liechtenstein,LIE,20200403,75
Liechtenstein,LIE,20200404,75
Liechtenstein,LIE,20200405,77
Liechtenstein,LIE,20200406,78
Liechtenstein,LIE,20200407,78
Liechtenstein,LIE,20200408,78
Liechtenstein,LIE,20200409,79
Liechtenstein,LIE,20200410,79
Liechtenstein,LIE,20200411,80
Liechtenstein,LIE,20200412,80
Lithuania,LTU,20191231,0
Lithuania,LTU,20200101,0
Lithuania,LTU,20200102,0
Lithuania,LTU,20200103,0
Lithuania,LTU,20200104,0
Lithuania,LTU,20200105,0
Lithuania,LTU,20200106,0
Lithuania,LTU,20200107,0
Lithuania,LTU,20200108,0
Lithuania,LTU,20200109,0
Lithuania,LTU,20200110,0
Lithuania,LTU,20200111,0
Lithuania,LTU,20200112,0
Lithuania,LTU,20200113,0
Lithuania,LTU,20200114,0
Lithuania,LTU,20200115,0
Lithuania,LTU,20200116,0
Lithuania,LTU,20200117,0
Lithuania,LTU,20200118,0
Lithuania,LTU,20200119,0
Lithuania,LTU,20200120,0
Lithuania,LTU,20200121,0
Lithuania,LTU,20200122,0
Lithuania,LTU,20200123,0
Lithuania,LTU,20200124,0
Lithuania,LTU,20200125,0
Lithuania,LTU,20200126,0
Lithuania,LTU,20200127,0
Lithuania,LTU,20200128,0
Lithuania,LTU,20200129,0
Lithuania,LTU,20200130,0
Lithuania,LTU,20200131,0
Lithuania,LTU,20200201,0
Lithuania,LTU,20200202,0
Lithuania,LTU,20200203,0
Lithuania,LTU,20200204,0
Lithuania,LTU,20200205,0
Lithuania,LTU,20200206,0
Lithuania,LTU,20200207,0
Lithuania,LTU,20200208,0
Lithuania,LTU,20200209,0
Lithuania,LTU,20200210,0
Lithuania,LTU,20200211,0
Lithuania,LTU,20200212,0
Lithuania,LTU,20200213,0
Lithuania,LTU,20200214,0
Lithuania,LTU,20200215,0
Lithuania,LTU,20200216,0
Lithuania,LTU,20200217,0
Lithuania,LTU,20200218,0
Lithuania,LTU,20200219,0
Lithuania,LTU,20200220,0
Lithuania,LTU,20200221,0
Lithuania,LTU,20200222,0
Lithuania,LTU,20200223,0
Lithuania,LTU,20200224,0
Lithuania,LTU,20200225,0
Lithuania,LTU,20200226,0
Lithuania,LTU,20200227,0
Lithuania,LTU,20200228,1
Lithuania,LTU,20200229,1
Lithuania,LTU,20200301,1
Lithuania,LTU,20200302,1
Lithuania,LTU,20200311,3
Lithuania,LTU,20200312,3
Lithuania,LTU,20200314,6
Lithuania,LTU,20200315,9
Lithuania,LTU,20200316,14
Lithuania,LTU,20200317,17
Lithuania,LTU,20200318,25
Lithuania,LTU,20200319,33
Lithuania,LTU,20200320,48
Lithuania,LTU,20200321,69
Lithuania,LTU,20200322,105
Lithuania,LTU,20200323,143
Lithuania,LTU,20200324,179
Lithuania,LTU,20200325,209
Lithuania,LTU,20200326,274
Lithuania,LTU,20200327,299
Lithuania,LTU,20200328,358
Lithuania,LTU,20200329,394
Lithuania,LTU,20200330,484
Lithuania,LTU,20200331,484
Lithuania,LTU,20200401,533
Lithuania,LTU,20200402,581
Lithuania,LTU,20200403,649
Lithuania,LTU,20200404,771
Lithuania,LTU,20200405,771
Lithuania,LTU,20200406,811
Lithuania,LTU,20200407,843
Lithuania,LTU,20200408,880
Lithuania,LTU,20200409,912
Lithuania,LTU,20200410,955
Lithuania,LTU,20200411,999
Lithuania,LTU,20200412,1053
Low income,,20191231,0
Low income,,20200101,0
Low income,,20200102,0
Low income,,20200103,0
Low income,,20200104,0
Low income,,20200105,0
Low income,,20200106,0
Low income,,20200107,0
Low income,,20200108,0
Low income,,20200109,0
Low income,,20200110,0
Low income,,20200111,0
Low income,,20200112,0
Low income,,20200113,0
Low income,,20200114,0
Low income,,20200115,0
Low income,,20200116,0
Low income,,20200117,0
Low income,,20200118,0
Low income,,20200119,0
Low income,,20200120,0
Low income,,20200121,0
Low income,,20200122,0
Low income,,20200123,0
Low income,,20200124,0
Low income,,20200125,1
Low income,,20200126,1
Low income,,20200127,1
Low income,,20200128,1
Low income,,20200129,1
Low income,,20200130,1
Low income,,20200131,1
Low income,,20200201,1
Low income,,20200202,1
Low income,,20200203,1
Low income,,20200204,1
Low income,,20200205,1
Low income,,20200206,1
Low income,,20200207,1
Low income,,20200208,1
Low income,,20200209,1
Low income,,20200210,1
Low income,,20200211,1
Low income,,20200212,1
Low income,,20200213,1
Low income,,20200214,1
Low income,,20200215,1
Low income,,20200216,1
Low income,,20200217,1
Low income,,20200218,1
Low income,,20200219,1
Low income,,20200220,1
Low income,,20200221,1
Low income,,20200222,1
Low income,,20200223,1
Low income,,20200224,1
Low income,,20200225,2
Low income,,20200226,2
Low income,,20200227,2
Low income,,20200228,2
Low income,,20200229,2
Low income,,20200301,2
Low income,,20200302,2
Low income,,20200303,2
Low income,,20200304,2
Low income,,20200305,2
Low income,,20200306,2
Low income,,20200307,3
Low income,,20200308,6
Low income,,20200309,6
Low income,,20200310,6
Low income,,20200311,12
Low income,,20200312,12
Low income,,20200313,12
Low income,,20200314,15
Low income,,20200315,20
Low income,,20200316,34
Low income,,20200317,62
Low income,,20200318,67
Low income,,20200319,91
Low income,,20200320,103
Low income,,20200321,133
Low income,,20200322,181
Low income,,20200323,207
Low income,,20200324,275
Low income,,20200325,338
Low income,,20200326,408
Low income,,20200327,485
Low income,,20200328,516
Low income,,20200329,606
Low income,,20200330,688
Low income,,20200331,819
Low income,,20200401,902
Low income,,20200402,1087
Low income,,20200403,1214
Low income,,20200404,1286
Low income,,20200405,1484
Low income,,20200406,1669
Low income,,20200407,1860
Low income,,20200408,2007
Low income,,20200409,2238
Low income,,20200410,2481
Low income,,20200411,2666
Low income,,20200412,2897
Lower middle income,,20191231,0
Lower middle income,,20200101,0
Lower middle income,,20200102,0
Lower middle income,,20200103,0
Lower middle income,,20200104,0
Lower middle income,,20200105,0
Lower middle income,,20200106,0
Lower middle income,,20200107,0
Lower middle income,,20200108,0
Lower middle income,,20200109,0
Lower middle income,,20200110,0
Lower middle income,,20200111,0
Lower middle income,,20200112,0
Lower middle income,,20200113,0
Lower middle income,,20200114,0
Lower middle income,,20200115,0
Lower middle income,,20200116,0
Lower middle income,,20200117,0
Lower middle income,,20200118,0
Lower middle income,,20200119,0
Lower middle income,,20200120,0
Lower middle income,,20200121,0
Lower middle income,,20200122,0
Lower middle income,,20200123,0
Lower middle income,,20200124,2
Lower middle income,,20200125,2
Lower middle income,,20200126,2
Lower middle income,,20200127,2
Lower middle income,,20200128,3
Lower middle income,,20200129,3
Lower middle income,,20200130,5
Lower middle income,,20200131,8
Lower middle income,,20200201,8
Lower middle income,,20200202,12
Lower middle income,,20200203,13
Lower middle income,,20200204,15
Lower middle income,,20200205,16
Lower middle income,,20200206,17
Lower middle income,,20200207,19
Lower middle income,,20200208,20
Lower middle income,,20200209,21
Lower middle income,,20200210,21
Lower middle income,,20200211,22
Lower middle income,,20200212,22
Lower middle income,,20200213,23
Lower middle income,,20200214,23
Lower middle income,,20200215,24
Lower middle income,,20200216,24
Lower middle income,,20200217,24
Lower middle income,,20200218,24
Lower middle income,,20200219,24
Lower middle income,,20200220,24
Lower middle income,,20200221,24
Lower middle income,,20200222,24
Lower middle income,,20200223,24
Lower middle income,,20200224,24
Lower middle income,,20200225,24
Lower middle income,,20200226,24
Lower middle income,,20200227,26
Lower middle income,,20200228,27
Lower middle income,,20200229,27
Lower middle income,,20200301,29
Lower middle income,,20200302,32
Lower middle income,,20200303,37
Lower middle income,,20200304,40
Lower middle income,,20200305,64
Lower middle income,,20200306,76
Lower middle income,,20200307,106
Lower middle income,,20200308,119
Lower middle income,,20200309,172
Lower middle income,,20200310,226
Lower middle income,,20200311,267
Lower middle income,,20200312,343
Lower middle income,,20200313,392
Lower middle income,,20200314,499
Lower middle income,,20200315,628
Lower middle income,,20200316,741
Lower middle income,,20200317,1013
Lower middle income,,20200318,1199
Lower middle income,,20200319,1470
Lower middle income,,20200320,1850
Lower middle income,,20200321,2183
Lower middle income,,20200322,2858
Lower middle income,,20200323,3372
Lower middle income,,20200324,3864
Lower middle income,,20200325,4544
Lower middle income,,20200326,5251
Lower middle income,,20200327,6002
Lower middle income,,20200328,6796
Lower middle income,,20200329,7946
Lower middle income,,20200330,9126
Lower middle income,,20200331,10604
Lower middle income,,20200401,11736
Lower middle income,,20200402,13652
Lower middle income,,20200403,14905
Lower middle income,,20200404,16780
Lower middle income,,20200405,18536
Lower middle income,,20200406,21360
Lower middle income,,20200407,23601
Lower middle income,,20200408,25860
Lower middle income,,20200409,28065
Lower middle income,,20200410,30542
Lower middle income,,20200411,33001
Lower middle income,,20200412,36006
Luxembourg,LUX,20191231,0
Luxembourg,LUX,20200101,0
Luxembourg,LUX,20200102,0
Luxembourg,LUX,20200103,0
Luxembourg,LUX,20200104,0
Luxembourg,LUX,20200105,0
Luxembourg,LUX,20200106,0
Luxembourg,LUX,20200107,0
Luxembourg,LUX,20200108,0
Luxembourg,LUX,20200109,0
Luxembourg,LUX,20200110,0
Luxembourg,LUX,20200111,0
Luxembourg,LUX,20200112,0
Luxembourg,LUX,20200113,0
Luxembourg,LUX,20200114,0
Luxembourg,LUX,20200115,0
Luxembourg,LUX,20200116,0
Luxembourg,LUX,20200117,0
Luxembourg,LUX,20200118,0
Luxembourg,LUX,20200119,0
Luxembourg,LUX,20200120,0
Luxembourg,LUX,20200121,0
Luxembourg,LUX,20200122,0
Luxembourg,LUX,20200123,0
Luxembourg,LUX,20200124,0
Luxembourg,LUX,20200125,0
Luxembourg,LUX,20200126,0
Luxembourg,LUX,20200127,0
Luxembourg,LUX,20200128,0
Luxembourg,LUX,20200129,0
Luxembourg,LUX,20200130,0
Luxembourg,LUX,20200131,0
Luxembourg,LUX,20200201,0
Luxembourg,LUX,20200202,0
Luxembourg,LUX,20200203,0
Luxembourg,LUX,20200204,0
Luxembourg,LUX,20200205,0
Luxembourg,LUX,20200206,0
Luxembourg,LUX,20200207,0
Luxembourg,LUX,20200208,0
Luxembourg,LUX,20200209,0
Luxembourg,LUX,20200210,0
Luxembourg,LUX,20200211,0
Luxembourg,LUX,20200212,0
Luxembourg,LUX,20200213,0
Luxembourg,LUX,20200214,0
Luxembourg,LUX,20200215,0
Luxembourg,LUX,20200216,0
Luxembourg,LUX,20200217,0
Luxembourg,LUX,20200218,0
Luxembourg,LUX,20200219,0
Luxembourg,LUX,20200220,0
Luxembourg,LUX,20200221,0
Luxembourg,LUX,20200222,0
Luxembourg,LUX,20200223,0
Luxembourg,LUX,20200224,0
Luxembourg,LUX,20200225,0
Luxembourg,LUX,20200226,0
Luxembourg,LUX,20200227,0
Luxembourg,LUX,20200228,0
Luxembourg,LUX,20200229,0
Luxembourg,LUX,20200301,1
Luxembourg,LUX,20200302,1
Luxembourg,LUX,20200307,3
Luxembourg,LUX,20200309,5
Luxembourg,LUX,20200311,7
Luxembourg,LUX,20200312,7
Luxembourg,LUX,20200313,26
Luxembourg,LUX,20200314,38
Luxembourg,LUX,20200316,77
