Entity,Code,date,SO2
张家口,张家口,20200228,16.555555555555557
张家口,张家口,20200229,10.916666666666666
张家口,张家口,20200301,8.416666666666666
张家口,张家口,20200302,8.791666666666666
张家口,张家口,20200303,5.5
张家口,张家口,20200304,14.25
张家口,张家口,20200305,13.416666666666666
张家口,张家口,20200306,28.625
张家口,张家口,20200307,13.541666666666666
张家口,张家口,20200308,12.5
张家口,张家口,20200309,8.5
张家口,张家口,20200310,10.625
张家口,张家口,20200311,13.041666666666666
张家口,张家口,20200312,6.166666666666667
张家口,张家口,20200313,9.291666666666666
张家口,张家口,20200314,9.416666666666666
张家口,张家口,20200315,10.166666666666666
张家口,张家口,20200316,10.458333333333334
张家口,张家口,20200317,7.75
张家口,张家口,20200318,16.857142857142858
张家口,张家口,20200319,8.791666666666666
张家口,张家口,20200320,10.666666666666666
张家口,张家口,20200321,9.791666666666666
张家口,张家口,20200322,8.333333333333334
张家口,张家口,20200323,6.875
张家口,张家口,20200324,14.166666666666666
张家口,张家口,20200325,12.916666666666666
张家口,张家口,20200326,7.333333333333333
张家口,张家口,20200327,8.791666666666666
张家口,张家口,20200328,10.333333333333334
张家口,张家口,20200329,13.291666666666666
张家口,张家口,20200330,13.375
张家口,张家口,20200331,8.375
张家口,张家口,20200401,6.541666666666667
张家口,张家口,20200402,8.333333333333334
张家口,张家口,20200403,7.416666666666667
张家口,张家口,20200404,6.291666666666667
张家口,张家口,20200405,12.333333333333334
张家口,张家口,20200406,10.0
张家口,张家口,20200407,9.791666666666666
张家口,张家口,20200408,9.125
张家口,张家口,20200409,9.91304347826087
张家口,张家口,20200410,7.166666666666667
张家口,张家口,20200411,6.583333333333333
张家口,张家口,20200412,5.458333333333333
张家口,张家口,20200413,6.833333333333333
张家口,张家口,20200414,12.125
张家口,张家口,20200415,12.666666666666666
张家口,张家口,20200416,5.875
张家口,张家口,20200417,4.625
张家口,张家口,20200418,6.791666666666667
张家口,张家口,20200419,8.5
张家口,张家口,20200420,4.583333333333333
张家口,张家口,20200421,4.541666666666667
张家口,张家口,20200422,5.291666666666667
张家口,张家口,20200423,5.416666666666667
张家口,张家口,20200424,5.541666666666667
张家口,张家口,20200425,4.130434782608695
张家口,张家口,20200426,4.208333333333333
张家口,张家口,20200427,5.25
张家口,张家口,20200428,8.708333333333334
张家口,张家口,20200429,11.375
张家口,张家口,20200430,12.208333333333334
张家口,张家口,20200501,8.875
张家口,张家口,20200502,14.75
张家口,张家口,20200503,8.333333333333334
张家口,张家口,20200504,10.708333333333334
张家口,张家口,20200505,8.25
张家口,张家口,20200506,7.416666666666667
张家口,张家口,20200507,9.5
张家口,张家口,20200508,11.083333333333334
张家口,张家口,20200509,6.208333333333333
张家口,张家口,20200510,5.333333333333333
张家口,张家口,20200511,6.041666666666667
张家口,张家口,20200512,5.416666666666667
张家口,张家口,20200513,7.782608695652174
张家口,张家口,20200514,13.375
张家口,张家口,20200515,8.708333333333334
张家口,张家口,20200516,6.291666666666667
张家口,张家口,20200517,5.083333333333333
张家口,张家口,20200518,4.708333333333333
张家口,张家口,20200519,5.416666666666667
张家口,张家口,20200520,5.291666666666667
张家口,张家口,20200521,6.916666666666667
张家口,张家口,20200522,5.541666666666667
张家口,张家口,20200523,4.958333333333333
张家口,张家口,20200524,5.125
张家口,张家口,20200525,5.25
张家口,张家口,20200526,5.541666666666667
张家口,张家口,20200527,5.416666666666667
张家口,张家口,20200528,8.333333333333334
张家口,张家口,20200529,10.666666666666666
张家口,张家口,20200530,10.166666666666666
张家口,张家口,20200531,5.833333333333333
张家口,张家口,20200601,9.0
张家口,张家口,20200602,6.25
张家口,张家口,20200603,5.833333333333333
张家口,张家口,20200604,7.5
张家口,张家口,20200605,8.833333333333334
张家口,张家口,20200606,9.916666666666666
张家口,张家口,20200607,13.041666666666666
