name,id,date,CO
张家口,张家口,20200131,0.7758333333333334
张家口,张家口,20200201,0.7179166666666666
张家口,张家口,20200202,0.7450000000000001
张家口,张家口,20200203,0.6658333333333334
张家口,张家口,20200204,0.5437499999999998
张家口,张家口,20200205,0.8029166666666666
张家口,张家口,20200206,1.3366666666666662
张家口,张家口,20200207,0.9095833333333332
张家口,张家口,20200208,0.7450000000000001
张家口,张家口,20200209,0.8645833333333331
张家口,张家口,20200210,1.035
张家口,张家口,20200211,1.8358333333333328
张家口,张家口,20200212,1.6062500000000002
张家口,张家口,20200213,1.5420833333333337
张家口,张家口,20200214,0.7045833333333335
张家口,张家口,20200215,0.5970833333333331
张家口,张家口,20200216,0.6175
张家口,张家口,20200217,0.6775000000000001
张家口,张家口,20200218,0.86875
张家口,张家口,20200219,0.9483333333333334
张家口,张家口,20200220,1.5841666666666665
张家口,张家口,20200221,0.8420833333333331
张家口,张家口,20200222,0.8370833333333333
张家口,张家口,20200223,1.1466666666666667
张家口,张家口,20200224,1.33125
张家口,张家口,20200225,1.4629166666666666
张家口,张家口,20200226,0.8079166666666665
张家口,张家口,20200227,0.98625
张家口,张家口,20200228,1.38
张家口,张家口,20200229,1.4229166666666666
张家口,张家口,20200301,0.6220833333333332
张家口,张家口,20200302,0.6687500000000001
张家口,张家口,20200303,0.4175
张家口,张家口,20200304,0.5083333333333334
张家口,张家口,20200305,0.6725
张家口,张家口,20200306,1.12
张家口,张家口,20200307,0.6770833333333334
张家口,张家口,20200308,1.0870833333333334
张家口,张家口,20200309,0.4600000000000001
张家口,张家口,20200310,0.48625
张家口,张家口,20200311,0.7091666666666668
张家口,张家口,20200312,0.5016666666666667
张家口,张家口,20200313,0.5070833333333334
张家口,张家口,20200314,0.5354166666666664
张家口,张家口,20200315,0.5458333333333333
张家口,张家口,20200316,0.6279166666666668
张家口,张家口,20200317,0.57875
张家口,张家口,20200318,0.6914285714285713
张家口,张家口,20200319,0.4212500000000001
张家口,张家口,20200320,0.5158333333333335
张家口,张家口,20200321,0.4599999999999999
张家口,张家口,20200322,0.4687500000000001
张家口,张家口,20200323,0.4962500000000001
张家口,张家口,20200324,0.8841666666666668
张家口,张家口,20200325,0.9808333333333332
张家口,张家口,20200326,0.40125
张家口,张家口,20200327,0.3558333333333334
张家口,张家口,20200328,0.42125
张家口,张家口,20200329,0.6408333333333334
张家口,张家口,20200330,0.8545833333333333
张家口,张家口,20200331,0.6237500000000001
张家口,张家口,20200401,0.375
张家口,张家口,20200402,0.4020833333333333
张家口,张家口,20200403,0.4495833333333334
张家口,张家口,20200404,0.4475
张家口,张家口,20200405,0.7612499999999999
张家口,张家口,20200406,0.6887499999999999
张家口,张家口,20200407,0.6579166666666668
张家口,张家口,20200408,0.65375
张家口,张家口,20200409,0.762608695652174
张家口,张家口,20200410,0.6733333333333335
张家口,张家口,20200411,0.4758333333333334
张家口,张家口,20200412,0.44875
张家口,张家口,20200413,0.4950000000000001
张家口,张家口,20200414,0.6725000000000002
张家口,张家口,20200415,0.6745833333333334
张家口,张家口,20200416,0.4454166666666666
张家口,张家口,20200417,0.6654166666666668
张家口,张家口,20200418,0.5779166666666667
张家口,张家口,20200419,0.6791666666666668
张家口,张家口,20200420,0.35125
张家口,张家口,20200421,0.3424999999999999
张家口,张家口,20200422,0.3699999999999999
张家口,张家口,20200423,0.3816666666666666
张家口,张家口,20200424,0.385
张家口,张家口,20200425,0.3273913043478261
张家口,张家口,20200426,0.3895833333333333
张家口,张家口,20200427,0.44125
张家口,张家口,20200428,0.4954166666666666
张家口,张家口,20200429,0.5787499999999999
张家口,张家口,20200430,0.6391666666666667
张家口,张家口,20200501,0.4812499999999999
张家口,张家口,20200502,0.7916666666666669
张家口,张家口,20200503,0.5437499999999998
张家口,张家口,20200504,0.6908333333333334
张家口,张家口,20200505,0.6237500000000001
张家口,张家口,20200506,0.5279166666666668
张家口,张家口,20200507,0.7825000000000001
张家口,张家口,20200508,1.3183333333333331
张家口,张家口,20200509,0.4708333333333334
张家口,张家口,20200510,0.3520833333333332
张家口,张家口,20200511,0.3612499999999998
张家口,张家口,20200512,0.3883333333333333
张家口,张家口,20200513,0.4986956521739131
张家口,张家口,20200514,0.7266666666666669
张家口,张家口,20200515,0.6975000000000001
张家口,张家口,20200516,0.5258333333333335
张家口,张家口,20200517,0.38625
张家口,张家口,20200518,0.4020833333333333
张家口,张家口,20200519,0.4566666666666666
张家口,张家口,20200520,0.4254166666666667
张家口,张家口,20200521,0.5083333333333333
张家口,张家口,20200522,0.4133333333333333
张家口,张家口,20200523,0.4233333333333333
张家口,张家口,20200524,0.4604166666666667
张家口,张家口,20200525,0.44375
张家口,张家口,20200526,0.3958333333333333
张家口,张家口,20200527,0.3933333333333332
张家口,张家口,20200528,0.4312500000000001
张家口,张家口,20200529,0.5991666666666666
张家口,张家口,20200530,0.7950000000000003
张家口,张家口,20200531,0.38125
张家口,张家口,20200601,0.4499999999999999
张家口,张家口,20200602,0.42
张家口,张家口,20200603,0.3054166666666666
张家口,张家口,20200604,0.3458333333333332
张家口,张家口,20200605,0.46875
张家口,张家口,20200606,0.5429166666666667
张家口,张家口,20200607,0.7770833333333335
张家口,张家口,20200608,0.5679166666666667
张家口,张家口,20200609,0.5260869565217391
张家口,张家口,20200610,0.3975000000000002
张家口,张家口,20200611,0.4204166666666667
张家口,张家口,20200612,0.4929166666666666
张家口,张家口,20200613,0.3120833333333334
张家口,张家口,20200614,0.2883333333333333
张家口,张家口,20200615,0.2754166666666666
张家口,张家口,20200616,0.4358333333333333
张家口,张家口,20200617,0.5529166666666666
张家口,张家口,20200618,0.4020833333333333
张家口,张家口,20200619,0.5220833333333333
张家口,张家口,20200620,0.5945833333333334
张家口,张家口,20200621,0.5741666666666666
张家口,张家口,20200622,0.7483333333333334
张家口,张家口,20200623,0.6637500000000002
张家口,张家口,20200624,0.6545833333333333
张家口,张家口,20200625,0.4624999999999999
张家口,张家口,20200626,0.4704166666666666
张家口,张家口,20200627,0.3754166666666667
张家口,张家口,20200628,0.5850000000000001
张家口,张家口,20200629,0.57875
张家口,张家口,20200630,0.4075000000000001
张家口,张家口,20200701,0.3695833333333334
张家口,张家口,20200702,0.50625
张家口,张家口,20200703,0.6265217391304347
张家口,张家口,20200704,0.6699999999999999
张家口,张家口,20200705,0.4670833333333333
张家口,张家口,20200706,0.4079166666666667
张家口,张家口,20200707,0.3749999999999999
张家口,张家口,20200708,0.5
张家口,张家口,20200709,0.6283333333333333
张家口,张家口,20200710,0.5091666666666665
张家口,张家口,20200711,0.7470833333333334
张家口,张家口,20200712,0.7875
张家口,张家口,20200713,0.71875
张家口,张家口,20200714,0.6474999999999999
张家口,张家口,20200715,0.5529166666666667
张家口,张家口,20200716,0.6191666666666665
张家口,张家口,20200717,0.5904166666666667
张家口,张家口,20200718,0.58875
张家口,张家口,20200719,0.4695833333333334
张家口,张家口,20200720,0.4283333333333334
张家口,张家口,20200721,0.5433333333333334
张家口,张家口,20200722,0.6516666666666666
张家口,张家口,20200723,0.6591666666666668
张家口,张家口,20200724,0.5162500000000001
张家口,张家口,20200725,0.71
张家口,张家口,20200726,0.59625
张家口,张家口,20200727,0.6850000000000002
张家口,张家口,20200728,0.6912500000000001
张家口,张家口,20200729,0.6195833333333334
张家口,张家口,20200730,0.7075000000000001
张家口,张家口,20200731,0.5929166666666666
张家口,张家口,20200801,0.6408333333333333
张家口,张家口,20200802,0.44625
张家口,张家口,20200803,0.3675000000000001
张家口,张家口,20200804,0.3575
张家口,张家口,20200805,0.6008333333333333
张家口,张家口,20200806,0.6062500000000001
张家口,张家口,20200807,0.5070833333333332
张家口,张家口,20200808,0.6537500000000002
张家口,张家口,20200809,0.3441666666666667
张家口,张家口,20200810,0.3341666666666666
张家口,张家口,20200811,0.4929166666666667
张家口,张家口,20200812,0.5262499999999998
张家口,张家口,20200813,0.5158333333333335
张家口,张家口,20200814,0.3795833333333334
张家口,张家口,20200815,0.45875
张家口,张家口,20200816,0.5062500000000002
张家口,张家口,20200817,0.4870833333333335
张家口,张家口,20200818,0.3533333333333333
张家口,张家口,20200819,0.4079166666666667
张家口,张家口,20200820,0.4241666666666666
张家口,张家口,20200821,0.4595833333333334
张家口,张家口,20200822,0.5287500000000002
张家口,张家口,20200823,0.60875
张家口,张家口,20200824,0.3654166666666666
张家口,张家口,20200825,0.3991666666666667
张家口,张家口,20200826,0.41125
张家口,张家口,20200827,0.4470833333333334
张家口,张家口,20200828,0.3620833333333333
张家口,张家口,20200829,0.6100000000000001
张家口,张家口,20200830,0.5754166666666668
张家口,张家口,20200831,0.40375
张家口,张家口,20200901,0.3629166666666667
张家口,张家口,20200902,0.3641666666666667
张家口,张家口,20200903,0.2804166666666666
张家口,张家口,20200904,0.37625
张家口,张家口,20200905,0.3724999999999999
张家口,张家口,20200906,0.4041666666666666
张家口,张家口,20200907,0.3404166666666666
张家口,张家口,20200908,0.3054166666666666
张家口,张家口,20200909,0.2979166666666666
张家口,张家口,20200910,0.2875
张家口,张家口,20200911,0.3374999999999999
张家口,张家口,20200912,0.4533333333333333
张家口,张家口,20200913,0.4858333333333334
张家口,张家口,20200914,0.4404166666666667
张家口,张家口,20200915,0.4183333333333332
张家口,张家口,20200916,0.2370833333333334
张家口,张家口,20200917,0.2916666666666667
张家口,张家口,20200918,0.30375
张家口,张家口,20200919,0.3166666666666666
张家口,张家口,20200920,0.33625
张家口,张家口,20200921,0.5066666666666667
张家口,张家口,20200922,0.3095833333333332
张家口,张家口,20200923,0.5637500000000002
张家口,张家口,20200924,0.6012499999999998
张家口,张家口,20200925,0.6279166666666666
张家口,张家口,20200926,0.5000000000000001
张家口,张家口,20200927,0.6794736842105262
张家口,张家口,20200928,0.6287500000000001
张家口,张家口,20200929,0.28375
张家口,张家口,20200930,0.3429166666666666
张家口,张家口,20201001,0.3129166666666665
张家口,张家口,20201002,0.2466666666666666
张家口,张家口,20201003,0.2850000000000001
张家口,张家口,20201004,0.2239130434782608
张家口,张家口,20201005,0.3559090909090908
张家口,张家口,20201006,0.4454166666666668
张家口,张家口,20201007,0.5750000000000001
张家口,张家口,20201008,0.6141666666666667
张家口,张家口,20201009,0.7899999999999999
张家口,张家口,20201010,0.7041666666666667
张家口,张家口,20201011,0.3513043478260869
张家口,张家口,20201012,0.4229166666666666
张家口,张家口,20201013,0.3583333333333334
张家口,张家口,20201014,0.5173913043478261
张家口,张家口,20201015,0.4620833333333334
张家口,张家口,20201016,0.4358333333333333
张家口,张家口,20201017,0.5208333333333334
张家口,张家口,20201018,0.401304347826087
张家口,张家口,20201019,0.5254166666666666
张家口,张家口,20201020,0.8354166666666668
张家口,张家口,20201021,0.3413636363636363
张家口,张家口,20201022,0.3562499999999999
张家口,张家口,20201023,0.520909090909091
张家口,张家口,20201024,0.6454166666666666
张家口,张家口,20201025,0.8837499999999999
张家口,张家口,20201026,0.5495833333333334
张家口,张家口,20201027,0.5029166666666667
张家口,张家口,20201028,0.5578260869565217
张家口,张家口,20201029,0.6229166666666667
张家口,张家口,20201030,0.8966666666666665
张家口,张家口,20201031,0.5954166666666666
张家口,张家口,20201101,0.4226086956521738
张家口,张家口,20201102,0.4108333333333332
张家口,张家口,20201103,0.5491666666666667
张家口,张家口,20201104,0.7854166666666668
张家口,张家口,20201105,0.8579166666666667
张家口,张家口,20201106,0.5354166666666668
张家口,张家口,20201107,0.5341666666666667
张家口,张家口,20201108,0.4799999999999998
张家口,张家口,20201109,0.5266666666666666
张家口,张家口,20201110,0.6675
张家口,张家口,20201111,1.5104545454545453
张家口,张家口,20201112,0.7429166666666668
张家口,张家口,20201113,0.7291666666666666
张家口,张家口,20201114,1.2741666666666664
张家口,张家口,20201115,1.2658333333333331
张家口,张家口,20201116,1.1404166666666666
张家口,张家口,20201117,1.5404166666666663
张家口,张家口,20201118,1.2708333333333333
张家口,张家口,20201119,0.4245833333333333
张家口,张家口,20201120,0.5466666666666667
张家口,张家口,20201121,0.48625
张家口,张家口,20201122,0.32375
张家口,张家口,20201123,0.4208333333333332
张家口,张家口,20201124,0.7350000000000001
张家口,张家口,20201125,0.5521739130434784
张家口,张家口,20201126,0.5591666666666667
张家口,张家口,20201127,0.3770833333333334
张家口,张家口,20201128,0.4329166666666666
张家口,张家口,20201129,0.3956521739130434
张家口,张家口,20201130,0.3562499999999999
张家口,张家口,20201201,0.4116666666666668
张家口,张家口,20201202,0.4416666666666668
张家口,张家口,20201203,0.4029166666666666
张家口,张家口,20201204,0.4566666666666667
张家口,张家口,20201205,0.6608333333333334
张家口,张家口,20201206,0.6204166666666667
张家口,张家口,20201207,0.4295833333333334
张家口,张家口,20201208,0.67625
张家口,张家口,20201209,0.915
张家口,张家口,20201210,0.7886956521739129
张家口,张家口,20201211,0.7295833333333336
张家口,张家口,20201212,0.5683333333333332
张家口,张家口,20201213,0.4408333333333332
张家口,张家口,20201214,0.5252173913043477
张家口,张家口,20201215,0.6435
张家口,张家口,20201216,0.6552941176470588
张家口,张家口,20201217,0.7408695652173914
张家口,张家口,20201218,0.5770833333333333
张家口,张家口,20201219,0.7329166666666667
张家口,张家口,20201220,0.6570833333333335
张家口,张家口,20201221,0.8595833333333335
张家口,张家口,20201222,1.15125
